@relation 'music_genre_gold-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M31'

@attribute -0.133feature49-0.133feature50-0.133feature48-0.133feature51-0.133feature59... numeric
@attribute 0.206feature105+0.199feature106+0.188feature104+0.187feature107+0.179feature108... numeric
@attribute -0.186feature40-0.178feature39-0.178feature38-0.177feature41-0.173feature42... numeric
@attribute -0.257feature60-0.238feature1-0.231feature0-0.212feature29+0.178feature64... numeric
@attribute '0.294feature63+0.278feature62+0.24 feature1+0.238feature94+0.217feature93...' numeric
@attribute -0.309feature69-0.27feature70+0.251feature96-0.24feature100+0.229feature34... numeric
@attribute 0.255feature5-0.222feature6-0.217feature95-0.197feature62-0.184feature10... numeric
@attribute 0.312feature123+0.302feature92+0.279feature61-0.263feature109+0.257feature30... numeric
@attribute -0.296feature65-0.27feature96-0.234feature4-0.197feature108-0.193feature34... numeric
@attribute '0.252feature65-0.241feature9+0.231feature96+0.22 feature74-0.217feature99...' numeric
@attribute -0.297feature14-0.263feature13-0.249feature7+0.224feature8-0.209feature65... numeric
@attribute 0.306feature9-0.255feature16+0.245feature122-0.239feature15+0.237feature12... numeric
@attribute 0.366feature16-0.285feature6+0.274feature15-0.257feature11+0.244feature122... numeric
@attribute '-0.476feature7-0.282feature9+0.238feature71-0.211feature66+0.18 feature8...' numeric
@attribute '0.399feature12+0.3  feature10-0.259feature11-0.22feature9-0.207feature6...' numeric
@attribute -0.368feature15+0.355feature11-0.315feature10+0.196feature64-0.195feature7... numeric
@attribute -0.393feature8-0.304feature10-0.29feature9-0.227feature11-0.221feature16... numeric
@attribute 0.441feature11-0.42feature9-0.288feature14+0.242feature10+0.239feature16... numeric
@attribute -0.346feature14-0.333feature12-0.239feature13-0.196feature98-0.192feature67... numeric
@attribute 0.257feature12-0.248feature8-0.247feature34-0.242feature3-0.217feature16... numeric
@attribute -0.387feature8-0.277feature68+0.275feature16-0.27feature13-0.27feature7... numeric
@attribute -0.405feature13+0.285feature14-0.278feature69-0.232feature15-0.228feature67... numeric
@attribute -0.522feature15+0.382feature7+0.241feature16-0.218feature6+0.214feature14... numeric
@attribute '0.537feature16+0.335feature12-0.325feature14-0.22feature10+0.21 feature6...' numeric
@attribute '-0.305feature66-0.256feature70+0.25 feature65-0.227feature47+0.227feature9...' numeric
@attribute '0.383feature14-0.313feature13+0.294feature11+0.26 feature68-0.239feature9...' numeric
@attribute -0.329feature68-0.311feature95+0.267feature10+0.259feature12-0.239feature4... numeric
@attribute '0.441feature10+0.263feature6+0.25 feature70-0.24feature7+0.236feature68...' numeric
@attribute -0.274feature97-0.248feature98-0.246feature72-0.229feature4-0.229feature95... numeric
@attribute -0.339feature69+0.323feature95-0.311feature2-0.271feature100+0.263feature13... numeric
@attribute -0.324feature71-0.304feature6+0.281feature103-0.23feature35+0.218feature8... numeric
@attribute class {0,1,2,3,4,5,6,7,8,9}

@data
-19.464016,-2.685781,7.136916,0.928765,-0.913574,-1.394986,-1.255446,0.316105,-1.329275,0.861251,1.505513,1.2673,-0.317653,-0.260119,-0.783312,0.301994,-0.036276,-1.108608,-1.591397,1.23093,0.299415,-0.37272,-0.70757,0.673001,0.042086,1.256758,0.152466,-0.210646,-0.194398,0.463839,-0.276685,1
-3.654059,0.963279,-0.210001,-1.042025,2.903391,-1.313789,-0.513144,-0.576988,0.165897,1.202214,2.015122,-1.048547,-0.023135,0.990786,-0.309489,0.4871,-0.311343,0.08077,-0.431171,0.579628,0.496581,0.936494,0.160694,0.716823,-0.626983,0.313703,0.745128,0.076007,-0.585686,0.406798,0.030453,1
-7.153122,1.687306,-1.034772,-4.857291,-0.64821,-0.31479,0.794597,-0.940991,-1.254521,-0.097532,0.671928,-0.524976,1.75977,-0.385265,0.250358,0.607651,-0.681532,-0.077955,-0.757996,0.536392,-1.127217,0.182639,-0.687507,1.38318,-0.801767,0.161334,-1.223484,1.24537,-0.095173,-1.15087,0.526478,1
-3.253713,0.130883,0.384442,-0.870205,-0.287545,-0.593813,-0.058182,1.035062,0.148248,-0.713516,-2.304051,2.294232,0.041883,0.155262,-0.178654,-0.107718,0.682107,-0.552194,0.326241,0.453248,-0.736645,0.136287,1.918308,-0.80539,-0.075303,-0.549492,-0.253742,0.641066,-1.283948,0.433673,0.035324,5
4.26461,3.940669,2.449166,3.374036,0.11651,-0.052443,-0.547172,-1.627839,1.148978,-0.040591,0.623676,0.5949,-0.469649,-0.973894,1.513966,-0.855838,0.35039,-1.072191,1.28663,-1.506086,-1.104209,-0.64712,0.151448,2.153417,-0.320592,-1.309353,-1.24342,0.105604,-0.041854,-0.471504,-0.519418,5
7.120457,2.736329,6.6692,2.462889,0.202186,-1.185379,-0.101513,-2.457368,-0.013844,1.302619,0.24775,0.414021,-2.305696,1.425249,-1.514273,-0.293646,0.578939,-0.447315,-0.026424,-1.418892,-1.574182,0.516735,-0.224504,0.012464,0.284868,-0.19759,1.324675,-0.166811,-0.397884,0.988297,-0.734769,4
-6.144228,0.840933,0.767616,2.162786,2.685314,-1.11267,-1.266958,-0.072592,0.27643,1.120964,1.080458,-0.704374,-1.024235,0.431609,-1.066751,-0.987974,-0.556552,-1.898351,-1.81422,0.146585,0.218974,0.370106,-0.194334,1.13338,0.085883,0.185701,0.542426,0.167022,-0.717041,0.561758,-0.045088,1
4.887144,-5.807429,-1.247813,-1.309913,0.22414,-0.235047,-1.799931,0.765692,0.540082,0.066101,-0.870868,-0.11793,-1.068673,0.242227,0.463868,-0.846688,-0.30931,1.532695,0.421925,-0.944237,0.145708,-0.96799,-0.000637,0.465681,-0.335596,-0.731399,0.574741,0.228782,0.684424,0.534488,0.211138,6
-2.472802,-3.6125,1.822789,-0.143833,-0.322079,-2.621863,-1.878743,0.115544,0.126379,0.735479,1.187007,-0.774238,0.42506,1.052105,1.665033,-0.924185,0.074193,1.427454,0.681442,0.673481,-0.717533,-0.743165,0.557967,-1.205132,-0.041773,0.36147,0.52303,-0.138996,0.510669,0.212354,0.782063,4
-15.620382,-1.167492,3.177771,-1.268641,-1.39329,0.594209,0.294943,-0.479957,-0.051404,-0.286634,0.292803,1.510483,0.148654,-1.381014,2.475037,2.719594,-0.017087,-0.478442,-0.645714,-1.41279,-0.811675,-2.219557,-1.053843,-0.900044,-0.093948,-0.723286,-1.133171,0.39193,0.686921,0.541776,-0.188584,0
-2.06321,3.535804,-2.11562,2.846052,-2.356226,0.332473,-0.874429,0.219031,0.146258,0.475134,-1.427657,0.354646,0.942146,0.522708,-0.876181,0.779175,-0.245838,0.854962,-0.064655,-0.435833,-0.013195,0.71426,0.083509,-0.298191,-0.145134,0.071882,-0.27348,-0.273184,-0.17215,-0.853611,0.106254,2
1.374298,-1.027254,-1.594316,-0.169127,0.776533,1.900944,-0.936173,1.653321,0.796252,-0.20646,1.385657,-0.392242,1.044945,1.608203,0.982568,0.369904,-0.314308,-0.456313,0.74372,-0.375957,-0.474591,-0.306515,-0.331196,0.398461,0.259793,0.280487,-0.048705,0.536213,-0.153932,0.869412,-0.796048,3
7.770525,0.041144,2.186309,-1.984539,0.244738,1.213415,4.180926,-1.300904,0.90347,1.54178,0.53509,-0.588646,-0.582466,-1.164659,-0.575515,0.430161,0.46144,0.30013,1.033593,-0.450603,0.201501,0.416117,0.569825,0.626362,-0.342573,0.200241,0.478437,-0.607656,0.957105,0.142339,0.081985,9
2.961062,1.722743,-3.886269,0.649829,4.045817,-1.596447,0.533452,-0.200665,-0.058014,-0.102486,1.534103,-0.746446,0.200864,-1.744001,-0.395257,-1.034951,0.834249,0.083633,-0.289293,0.750281,-0.911385,-1.083694,0.059579,-0.058864,-0.643153,0.425864,0.070146,-0.028711,0.154883,-0.348931,0.688807,8
-1.539416,-2.082053,-0.189797,-3.120811,-0.334063,0.604331,1.979469,-0.145759,1.32883,-0.640255,0.620617,0.952046,-0.419155,1.299178,1.502937,-0.136003,-0.150875,0.133584,0.248754,2.729571,0.351213,0.324872,0.037126,-0.061253,0.015068,-1.187016,0.303697,-0.608462,0.518514,-0.166438,-0.369604,3
3.663015,-0.169321,0.149461,-0.28514,-2.064355,2.114094,-3.253401,-1.290148,1.37976,0.614113,0.351757,3.418479,-2.646045,-1.877749,-0.561847,-2.278166,-2.950031,0.66513,-0.278739,-0.238278,-0.993815,0.790279,-1.386181,-2.462287,-0.775186,1.516632,-1.068733,-0.262065,-0.854682,-0.277784,-0.598729,5
-0.173515,-2.604707,-2.617907,-1.375796,1.540845,1.392995,0.0266,0.288648,1.350267,-0.505181,-0.328627,-0.215004,0.83899,1.62135,-0.148711,-1.263352,-0.180704,-0.136719,0.891584,0.047925,-0.478161,0.145002,0.528254,-0.153946,-0.121345,-0.00144,-0.461158,0.223093,0.221028,0.230622,0.448239,3
0.513522,-0.138293,-1.656124,-1.444981,0.511769,-1.941827,2.598517,0.751661,-0.229892,-0.500953,0.580389,0.39052,1.042148,1.264038,0.367507,-0.151201,-0.127215,-0.085022,-0.121278,1.086057,0.21332,-0.939074,0.193898,-0.706346,-0.349706,-0.648594,0.794505,-0.160524,-0.076161,-0.371984,-0.825904,3
3.748416,2.985103,-2.640894,2.044621,2.184491,-2.13289,-1.744042,0.617273,0.41713,0.216798,0.627104,-0.403489,0.254199,1.853601,0.186509,0.173889,-0.891972,-1.069121,0.214514,0.051192,-0.830492,-0.435266,-0.407632,0.065302,0.145314,1.224264,0.488777,1.581867,0.302906,1.100229,-0.153631,8
-0.638424,4.71846,-6.495408,1.591527,-2.552916,0.2025,2.662355,0.411345,0.626388,0.035957,0.547478,-0.388388,-0.348833,0.910664,0.008676,-0.522303,0.95604,0.271764,0.279184,-0.425334,-1.201135,0.281533,0.328204,-0.012509,0.437597,-0.374097,-0.097815,0.104508,-1.835843,0.616622,-0.613093,2
4.966076,2.550954,-0.234438,2.613425,1.088763,-3.392323,-0.212025,-0.468466,1.378163,1.094028,0.189968,0.25885,-0.703364,-0.718621,0.166474,-0.269732,0.37067,-0.722739,0.207497,0.184197,-0.199926,-0.56742,0.735697,-0.092432,-0.189693,0.491637,-0.935009,0.706843,-0.84905,0.38196,-0.136582,4
-5.067746,-8.205637,1.959399,-3.219943,-1.613541,-0.429683,-0.244226,0.323562,-1.832116,-0.221924,-0.669665,-0.373423,-0.485913,0.552244,-2.220334,-0.350518,0.511901,0.506187,1.748001,0.354931,0.095621,1.031154,0.206836,0.876724,0.19257,0.18712,-0.874271,-0.353843,-0.014712,-0.507776,0.128915,6
4.398503,1.730655,-1.699399,-2.476061,1.067859,-2.305706,0.182242,-0.193303,0.066952,-1.067843,-0.263577,1.22504,-0.313825,0.240593,1.048282,0.588907,-0.541506,-0.30734,0.129436,0.609404,-0.402835,0.750193,-1.24271,0.404542,-0.273265,-0.451349,1.174364,-0.049375,0.153763,-0.251828,0.186816,4
5.452777,4.235077,-1.139098,1.25419,3.637051,-2.613644,-1.293838,-0.71809,-0.567233,0.803925,0.519749,-0.716597,-0.954307,-0.397775,-1.849378,0.61531,-1.762382,0.121933,0.196729,0.265985,-1.277081,0.628102,-0.04109,-0.916639,0.794226,1.164689,-0.417997,-0.86327,0.790446,-1.439021,0.065974,2
4.249546,-3.164496,-2.576169,-2.674932,1.471904,0.243837,0.578629,0.117715,0.561515,0.107538,0.035597,-0.868579,1.023738,0.262384,-0.332271,0.713995,0.260134,0.3828,-0.080454,-0.315391,0.774704,-0.980672,-0.424267,0.313203,-0.031517,0.313506,-0.032539,-0.10822,0.299361,0.233787,-0.246763,3
7.345477,0.820602,1.811539,-1.026222,0.013732,1.218944,2.41558,-1.281211,1.546666,0.421636,-0.076162,0.070689,0.52141,-1.552662,0.239889,1.430214,-0.256724,-0.070759,0.900877,1.007198,-0.339107,0.41046,0.328056,-0.192911,-0.289184,0.096297,0.271079,0.20162,0.319241,-0.368195,-0.968278,9
-10.701982,8.62362,2.373742,4.281716,7.816023,3.145635,1.808688,-0.555136,-2.25579,3.060034,-5.542229,-4.15978,-1.30557,1.091413,0.796377,1.234892,-1.998226,-1.85357,0.323924,0.191479,-0.681589,0.17874,-0.579644,-0.472474,1.147104,1.921432,-2.501294,-0.000388,0.398002,2.05316,-0.306761,0
4.762715,6.309465,-0.940769,6.615961,0.47898,-1.495425,-1.775371,-0.889785,-0.134417,1.210674,1.210192,0.007535,-0.429553,0.347642,0.494591,-1.012053,0.523462,-0.613989,-0.518597,0.76772,0.109981,-0.652635,0.108702,-0.959079,1.404243,0.331576,-1.017156,0.240606,-0.372972,0.205508,0.825863,8
-3.019883,-0.661991,2.614314,-1.723763,-0.941447,-0.599792,-0.500564,0.322607,-1.329871,0.43419,0.898919,-0.114623,0.196228,-0.586161,0.253551,-0.490048,0.004439,-0.566848,-0.47932,0.520462,0.205419,-0.033073,1.06654,0.53303,-0.003348,-0.366495,-1.010417,0.107706,-0.086016,-0.507067,-0.464034,4
-2.813021,-2.714139,0.938148,-1.254204,1.280843,-2.635825,-1.350969,0.328693,-0.341327,-0.009783,0.675061,0.326592,0.706512,0.867639,0.408866,2.066842,-0.194029,0.695512,-0.629329,0.574537,0.592723,-0.39475,-0.239338,-0.038106,-0.246647,1.034339,0.331364,-0.671148,1.198052,-0.033146,-0.652093,1
-1.257473,2.782734,-5.70368,2.579421,-2.346238,3.541335,-0.079942,3.169488,0.644456,0.133127,-0.479604,0.730637,0.378431,0.435078,-1.293085,-0.172627,-0.439195,0.735491,0.700124,-0.530249,0.901628,-0.702421,-0.733525,0.152714,-0.506478,0.036927,1.735478,-0.23594,-0.712133,-1.807033,0.747507,2
2.072417,-6.741906,0.419193,2.729742,-4.496508,2.406887,-2.054754,-0.366824,0.633856,-0.0861,0.969246,0.718591,-3.747935,-1.315506,-0.68903,-2.710468,-1.651128,-0.554575,0.72232,-0.209722,-0.192671,1.037867,-1.334082,-2.060957,-0.846414,1.25125,0.641212,-0.922645,-0.601056,-0.514229,-0.402134,5
1.578105,5.770343,0.154331,4.005679,0.066686,-0.525069,-0.151296,0.491154,0.2939,-0.298164,-1.523385,1.12657,1.483449,-1.180562,1.373659,-1.263939,0.994329,-2.016966,0.104327,0.223885,-1.057358,-0.305502,-0.530343,2.658296,-0.830325,-1.362919,0.182433,-0.598806,-0.140659,-0.221814,-0.207893,5
0.348459,4.438615,-7.022647,2.799249,-2.575804,-1.615195,1.973573,-1.994548,1.06659,0.303636,1.763621,-1.300458,-0.505466,0.283306,0.2025,-0.224309,1.113346,-0.996449,-0.030045,-0.096149,0.863196,0.171195,0.248798,-0.490584,0.298765,0.954796,-0.366841,0.501798,-0.321783,0.420683,-0.352832,0
5.253651,-5.542052,-0.218288,1.401226,-0.403292,0.159891,1.102733,-0.010914,-0.09419,-1.969498,-1.733749,0.438121,-1.763147,-3.467345,-1.146346,0.560303,-0.264322,-0.707134,-0.316019,0.729859,0.189768,0.645282,0.265276,-0.135907,0.189231,0.823659,0.241829,-1.445374,0.653522,0.460334,-0.544909,8
-15.517746,4.072963,0.134641,0.964298,-0.122897,-1.486451,1.079813,0.733397,2.20367,0.188561,-1.53664,0.711029,0.123482,0.339537,1.37799,-1.642599,1.386814,-0.514602,2.423848,2.35026,1.581231,1.346888,-0.807318,1.629809,0.95473,-0.824162,0.460442,1.12429,-0.062131,-0.92568,0.603246,2
3.479765,3.923249,-4.108943,-1.939622,0.656585,-0.124071,-0.308309,-2.440692,-0.322715,-1.710618,0.798039,0.578943,0.44613,-1.126747,0.250166,0.187232,0.641301,-0.054875,1.553125,-0.272685,-1.959835,1.446116,-0.382539,1.033735,0.217213,0.970739,-1.048688,-0.03731,0.215484,0.508065,-0.087907,6
8.876088,-0.090339,3.979749,0.081502,0.948892,1.203283,3.308904,-0.184963,0.211683,1.527373,-0.190642,0.174658,0.417986,1.131064,-0.741234,0.16773,2.472287,-0.34254,-0.616792,-0.753336,-0.982004,-0.347785,1.58422,1.291852,1.067748,-1.3709,0.197275,-0.160387,1.118568,0.826046,0.978726,9
5.204465,0.106624,-1.09208,0.665378,-0.663768,2.774703,-0.472139,-1.984171,-0.651626,-1.906006,-0.09806,-0.344111,1.581675,0.754326,-0.036568,0.24058,0.128007,-0.585004,0.058466,-0.136678,-0.627889,0.568161,-0.338142,1.267635,-0.34836,1.790766,0.507406,0.628226,-0.308222,0.700697,-0.0886,7
-4.449287,-1.631317,-2.086485,1.805838,-4.9531,-0.528005,0.790948,-0.663577,0.435179,1.709258,1.255805,-1.236075,0.431995,0.179019,-0.946998,2.05687,0.379723,-0.525244,1.49305,0.300889,0.599087,0.038681,0.275746,-1.169985,1.355657,-0.853524,-0.003607,-0.059137,0.65184,-1.542617,0.005473,2
4.325149,1.092133,-0.486394,-2.431782,0.051283,-1.467321,-0.340027,-0.820323,-1.137106,-0.069864,-0.944867,-1.464953,-0.396123,0.77388,-2.323774,1.175915,0.140563,0.672502,-0.410465,-0.307454,-0.159602,-0.731637,-0.874146,-0.017494,0.277715,-0.50954,-0.792598,0.308621,0.075925,-0.602979,-0.112722,5
-17.577647,-0.697966,-0.828553,0.85533,-2.911048,-1.750988,-1.880382,-0.878437,-1.017096,1.88981,1.766707,-0.749754,-0.506611,-2.489806,-2.686781,0.016806,-0.321571,-1.290715,1.186293,0.607426,-0.932192,-0.58847,0.200641,0.319335,0.927598,-0.189897,0.736052,0.910443,0.275835,-0.677198,-0.641842,0
-2.460446,-1.109751,-2.915045,-2.056584,1.139797,-0.070511,0.803702,0.577388,-0.571372,-0.079368,0.907409,1.461234,0.423105,0.558245,-0.164435,-0.341081,-0.253984,-0.823179,0.395076,0.321362,0.273717,-0.361712,-0.487691,-0.026402,-0.372488,0.079012,0.307814,-0.342883,-0.284765,-0.331249,-0.310382,3
7.906252,1.748637,2.607653,-0.503244,-1.301319,1.329661,0.154987,-0.968552,2.279638,2.042452,-1.764345,-0.493636,0.717377,-1.405803,-1.509252,-0.562802,1.453147,-0.203839,-1.66603,1.510993,-1.006679,0.568681,0.798502,-1.794456,0.370789,1.540044,0.523016,0.320849,-1.469034,1.267381,-0.165539,9
-10.632264,1.818394,3.885559,0.581277,-1.680548,-1.084156,-0.733922,-0.744406,-0.231627,1.301168,0.123662,0.161219,0.902371,0.549578,0.997164,-0.026043,0.091033,-1.409456,-1.240594,-0.576319,0.372225,0.161788,-0.538921,1.715631,0.363258,1.250806,-0.937851,0.572563,-0.153646,0.85008,0.254874,1
4.085494,3.272889,-1.687172,-0.443224,-0.470358,-3.800569,-0.196804,-1.53924,-1.209724,-0.399118,-1.233804,-1.750414,-1.501777,-1.845859,1.76568,-2.118594,1.452515,0.886756,-0.39707,2.261424,-0.714896,-1.410613,-0.844166,0.812148,0.548909,-0.199949,0.438578,-1.768062,0.191043,-1.885744,0.942476,4
3.532961,5.415694,2.306464,-4.127428,-0.18174,-1.934266,-0.594671,-1.420779,-0.236119,1.527564,1.722656,0.639973,-2.155901,0.151874,1.003574,0.079476,0.465123,0.20995,1.706661,-1.684252,0.66681,-1.946035,-1.564803,-0.850974,-0.357039,-1.011519,-0.688597,0.350946,-1.744924,-0.557469,0.762664,8
4.565693,-6.091126,-4.201081,-3.283383,0.28013,0.399922,-0.610711,0.37713,-0.257319,-0.629584,-1.319803,-1.430302,-1.058627,-0.393514,0.61108,-0.622813,1.05125,2.068029,-0.090022,-0.036947,0.076364,-0.43471,0.128974,-0.511794,-0.299521,0.926123,0.643136,0.692024,0.22942,-0.239375,0.221568,6
-0.18443,3.029572,-1.912403,-3.715088,0.750366,1.562493,1.221919,-0.249931,-0.000047,-1.491001,0.874065,2.32028,1.175276,1.71898,0.283186,1.137486,-1.761304,-1.154751,0.156509,-0.128307,-0.163883,-0.306513,0.748222,-0.670873,-0.451357,-0.183211,0.676567,-0.935144,-0.561208,-0.136078,0.25479,3
7.319612,-1.367624,0.856851,-2.051841,0.407727,2.249559,3.351512,-2.597055,0.377028,-0.590263,0.787989,-0.406644,0.694252,-0.929448,-0.654289,0.885756,0.692697,-0.820609,-0.513099,1.338577,0.128198,-0.951145,0.311639,-0.299648,-0.402667,-0.375288,1.179216,-0.349032,0.95155,-0.031022,0.143844,9
-5.445715,-3.564658,-0.149861,0.922962,1.209304,0.287081,-0.822975,1.67414,-0.36149,-1.855107,0.761446,0.354204,-0.210473,-0.315595,-0.17326,0.35528,0.206096,-0.41625,1.604205,1.218352,0.037982,-1.139956,0.73059,-0.772608,-0.212689,0.492796,-1.070561,0.777008,-0.743013,0.11254,0.491236,6
-3.217552,-2.127226,0.56683,4.017846,1.09362,2.292692,1.36995,1.640158,0.212786,-0.180544,-0.870516,0.130618,0.560161,0.375081,-0.380954,-0.362591,0.790077,0.20577,1.120216,0.620114,1.081705,0.716219,0.561105,-0.482049,-1.994808,-0.592107,-0.575059,0.448795,-1.343408,-0.112003,0.244279,8
0.170108,1.560172,-4.651468,-1.220101,0.722594,0.450743,1.451721,0.085073,-0.293176,1.051798,1.541725,0.118054,0.355505,0.505838,0.505767,-0.54778,1.122651,0.280847,-0.118297,0.52915,0.323595,-0.158449,-0.23788,0.648047,-1.010556,-0.507263,-0.428148,-0.550674,-1.17587,-0.101163,0.245022,0
7.695571,-1.054389,2.319461,-1.466108,-0.133964,2.249862,3.044182,-0.863656,1.080009,1.147406,-0.744576,0.314658,0.245915,-0.625023,-0.231567,0.259119,0.532921,-0.866712,-0.080485,-0.28463,-0.718095,-0.167093,0.80079,-0.738313,-0.765332,-0.597165,-0.330789,0.200947,0.222212,0.209386,0.629807,9
-0.387676,0.945188,-3.852172,-0.958275,0.582656,0.313277,-0.848276,-1.065358,-0.284292,1.199455,0.724785,0.296052,-0.703836,0.264656,0.385763,0.734151,-0.127307,-0.209221,-0.076082,-0.594723,-0.088761,0.054335,-0.324299,-0.146199,-0.395645,-0.27867,0.036053,-0.808855,-0.479956,0.047664,0.160911,3
0.034124,-3.753101,3.005459,3.323398,-0.345144,-0.345298,1.102031,0.508453,0.239483,-0.324901,0.513697,-0.681058,-1.328278,0.092428,1.200925,-1.013223,-0.627941,-0.133103,-0.841662,0.052741,0.439423,-0.191835,0.431682,0.772862,-0.594245,-0.269578,0.180559,-0.050507,-0.017016,0.020744,0.803656,8
-0.326483,4.196299,-5.203875,1.4857,-0.493143,-0.583531,0.145412,1.593973,1.545702,0.624293,-0.350887,1.241846,0.85556,0.967369,0.116501,1.239059,-0.653473,-0.904631,-0.697568,-1.037451,0.354614,0.556273,1.685834,-1.507071,0.251078,0.271217,-0.394782,-0.457946,-0.607048,-1.298229,0.678437,2
-6.831251,-2.317205,0.234684,-3.052904,2.358058,-1.12778,-0.290092,0.337153,-1.085362,1.047559,1.025804,-0.695134,1.213463,-1.1317,0.311766,0.51088,-0.066998,0.238566,-0.462866,-1.036663,0.528539,0.744238,-0.587315,0.426267,-0.895368,-0.249891,0.060091,0.524801,-0.241981,-0.450644,0.509677,1
0.489297,-1.355317,0.051504,-2.999856,3.164526,-0.30019,-1.278293,0.252161,1.710346,0.125089,0.083188,-0.04094,0.721488,1.201662,0.458351,-1.186469,-0.146201,-1.015058,0.657038,0.946002,0.215995,0.659469,-0.277285,-0.069134,-0.428098,-1.240965,-1.057227,1.264353,-0.001495,-0.717062,0.222149,3
-26.744054,4.31879,0.659814,3.118539,3.577229,1.368325,2.560002,-0.366096,2.260997,-3.944348,0.883265,-0.204178,-0.208503,-0.220017,-0.269858,-1.393141,-0.26844,0.551545,-0.096145,-0.317779,0.254641,-1.730584,-0.990211,-2.098695,3.041242,0.113667,-0.319129,-0.558564,-0.319638,-0.302755,0.072375,0
3.635656,-1.09934,-2.451333,-0.791471,-0.381987,-0.211821,0.787796,-0.16862,0.109786,-0.36991,0.374455,0.596505,-0.167575,0.406849,1.552783,-0.931863,-0.920999,-0.714555,-0.264473,-0.504394,-0.302486,-0.30325,0.156181,-0.557807,-0.694641,-0.056204,0.052456,0.98327,-0.39551,-0.385953,-0.185167,8
-14.219728,1.510952,-0.896898,-1.637102,0.495997,-1.208339,1.727551,-1.74969,1.038019,0.215966,1.30683,-0.136394,-0.86202,-0.424506,-0.362096,0.098522,0.534228,-0.587619,0.446808,-0.067353,0.317744,-0.678485,-0.824851,-0.765374,-0.680798,-0.247692,-1.035161,-0.284406,-0.286285,0.897993,-0.112461,0
3.218937,-0.165021,0.65945,-0.194188,1.132873,-0.14208,-0.467507,-1.451524,-2.235298,-1.427372,-0.487076,-2.540738,1.107851,-0.010873,0.93712,-1.013878,0.524328,0.264085,0.408136,0.088759,-1.045939,1.633708,-1.242252,-1.38579,-0.548343,0.449557,0.333756,0.739783,-0.284559,0.673211,-0.123708,7
-0.617156,-0.964075,2.810936,0.374517,0.187237,-2.742365,-0.007662,0.171828,-1.295079,0.444106,0.64188,0.535511,0.628368,-1.039974,0.51323,-0.434477,-0.978396,0.081044,-0.67915,-0.700497,-0.253678,0.738782,1.178986,-0.107048,0.421557,-0.260111,0.020514,0.07155,-0.789815,0.096982,1.132362,4
5.599152,0.645178,-0.060418,-0.358855,0.206001,3.562292,-1.045403,-1.970869,0.415571,-0.77744,0.993587,0.663532,2.217023,-0.172734,0.374142,0.67746,0.033109,0.043723,0.280786,-0.440123,-0.057384,-0.049478,0.496968,0.482358,0.271111,1.102659,-1.063034,0.367001,-0.605331,0.134316,0.125813,7
3.852731,3.090547,-2.361735,-1.677106,1.637852,-1.186245,-1.00552,0.473111,-0.988204,-1.267721,-1.436946,2.668172,-0.246959,-0.861212,-0.134374,0.670168,-0.404558,0.063615,-0.40309,-0.595476,-0.642163,0.243479,1.953136,0.681228,0.894245,0.297695,0.34242,1.47012,-1.022837,0.218849,-0.100966,6
-15.085205,1.758628,-0.184025,-1.839867,-1.545462,0.728906,-0.177436,0.006916,0.796905,-0.495293,-1.361345,1.809039,-0.622652,0.830506,-0.749845,-0.19024,0.95398,0.419815,-0.149538,0.522768,-0.732549,-1.372312,-0.833915,-1.032279,-1.351167,-0.711639,0.553069,-0.5227,0.39425,0.59085,-0.411049,0
5.199737,4.523573,1.688681,1.834416,-2.026992,3.586802,0.359044,-3.502211,-3.452503,-2.190757,0.205774,1.10288,1.308519,1.229719,0.59066,0.626628,0.169173,0.494736,-0.558944,0.343487,1.402053,0.973346,-0.27892,0.319901,-0.437812,-0.638462,-0.774897,-0.30163,1.045834,0.817114,1.672256,7
-21.710054,3.668491,3.194016,3.43414,2.174926,4.201795,2.101306,2.469807,-0.943803,-0.98573,-1.50962,0.818438,0.68191,1.084604,0.760726,0.022335,0.02712,0.973729,-0.970714,-2.947234,-0.506711,0.441502,-0.461959,-0.268599,-0.269831,-0.298086,0.136869,0.981275,-0.708868,-0.484212,-0.711042,0
5.137253,8.963938,3.669963,0.007069,-4.00042,2.422071,-5.354319,-0.071743,-1.503116,-2.938486,0.471731,-2.706592,1.36177,1.116869,1.001588,0.314411,0.651606,-0.652543,-1.331599,1.634049,-0.179233,1.806404,1.023687,0.725078,0.060299,0.100655,-0.881112,-0.527606,0.48635,-1.245736,0.400276,7
2.077591,3.03434,-0.50905,2.699738,3.933124,-0.333177,0.70448,-0.677745,-0.710967,-0.055404,1.859269,-0.80239,-0.34223,-0.72943,-1.58341,0.337597,0.312819,1.180298,-2.747219,1.556221,0.726366,-0.389909,0.645959,0.01227,-0.299558,0.576801,-0.611424,0.571447,-0.029879,-0.364061,0.546378,5
-4.452522,1.605964,-4.190338,1.058211,-4.296198,-1.541841,0.472154,0.296225,1.525838,-0.47048,-1.605377,0.836821,0.65497,-0.192929,0.27018,0.657503,-0.734262,-0.928924,0.394065,0.150012,-0.321896,0.780469,-0.286561,-1.614045,0.725676,-0.572465,0.451687,0.384365,0.868644,-0.495705,0.948115,0
